course_ID,ingredient_name
1529,korean milk soda
1529,wild strawberries in syrup
1530,wagyu beef
1530,norwis potatoes
1530,pickled avocados
1530,nacho cheesecake
1531,jalapeno jelly shots
1531,red cabbage
1531,chili dog bread
1531,chicken drumsticks
1532,soft pretzel dough
1532,kumquats
1532,beer sangria
1532,reuben egg rolls
1533,dark chocolate ketchup
1533,lychee
1533,corn chips
1533,dark chocolate blackout cake
1534,milk chocolate pot de creme
1534,rainier cherries
1534,duck livers
1534,giant milk chocolate treat
1535,white chocolate truffle tower
1535,apricots
1535,aleppo pepper
1535,white hot chocolate
1536,pork belly
1536,cheese curds
1536,purple baby brussels sprouts
1536,bacon roses
1537,gourmet burger blend
1537,pickled watermelon rind
1537,iceberg lettuce
1537,french fry coated onion rings
1538,stout beer chocolate ice cream
1538,nectarines
1538,pub cookies
1538,reaper chili beer
1539,philly cheesesteak bowl
1539,lemon soda
1539,italian sausage
1539,herbed goat cheese
1540,deep dish pizza
1540,canadian bacon
1540,queen weaver ants
1540,pico melero
1541,mac & cheese grilled cheese
1541,honeycrisp apples
1541,salted caramel
1541,alpine cheese
1542,bologna cake
1542,tomato soup
1542,celtuce
1542,cerignola olives
1543,beef kidneys
1543,stroopwafels
1543,ramps
1543,snow fungus soup
1544,kransekake
1544,key limes
1544,green almonds
1544,rose syrup
1545,kinome
1545,raspberry wasabi mustard
1545,buffalo potato tots
1545,chicken hearts
1546,guinea hen
1546,mixed oca
1546,nopales
1546,o pere e 'o musso
1547,micro lemongrass
1547,strawberry cream liqueur
1547,sour plums
1547,dutch baby pancakes
1548,watermelon tequila keg
1548,seafood corn dogs
1548,patriotic deviled eggs
1548,corn on the cob
1549,cowboy steaks
1549,firecracker mizuna
1549,antipasti kebabs
1549,star spangled spaghetti
1550,mustard & ketchup cake
1550,raspberries
1550,graham crackers
1550,candy-coated chocolates
1551,scallops
1551,galangal
1551,marsh snail vinegar
1551,croissant tacos
1552,soft shell crabs
1552,culantro
1552,turkey eggs
1552,baby bananas
1553,swedish princess cake
1553,green strawberries
1553,lavender mints
1553,basmati rice
1554,kibbeh nayeh
1554,lemon meringue tart
1554,persian cucumbers
1554,roti
1555,monkfish tails
1555,asparagus
1555,sumac
1555,umeboshi
1556,dragon fruit
1556,cured egg yolks
1556,piloncillo
1556,butter crackers
1557,beef tendon
1557,bok choy
1557,fried persimmon
1557,pea milk
1558,lomo iberico
1558,chinese okra
1558,king oyster mushrooms
1558,pinto beans & cheese
1559,apple tarte tatin
1559,mangos
1559,preserved yogurt
1559,graham crackers
1560,hot chicken poutine
1560,argentinian sausage
1560,fava beans
1560,sour bamboo slices
1561,red grouper
1561,spring garlic
1561,bubble tea
1561,broccoli & cheese calzone
1562,chinese bacon
1562,rainbow pretzel
1562,black mission figs
1562,canned custard
1563,tarragon soda
1563,halibut fillets
1563,zucchini
1563,mushroom ravioli
1564,lamb shoulder
1564,mozzarella sticks
1564,green beans
1564,cricket flour
1565,chocolate sandwich cookies
1565,plantains
1565,sweet pear mint
1565,french fry sundae
1566,red malabar spinach
1566,mashed potato & gravy ice cream
1566,turkey giblets
1566,apple butternut squash soup
1567,whole turkey
1567,leeks
1567,breakfast sausage
1567,kouign-amann
1568,turkey skin
1568,cranberries
1568,tawny port
1568,sweet potato spoonbread
1569,foot soup
1569,buffalo milk pasta
1569,bitter melon leaves
1569,pork uterus
1570,fuzzy squash
1570,liquid kimchi
1570,dried shrimp
1570,nutria
1571,banana milk
1571,mangosteen
1571,blood pancakes
1571,unicorn barf
1572,bastilla
1572,shishito peppers
1572,candied bacon
1572,feta & watermelon salad
1573,rabbit saddle
1573,kettle corn
1573,mache
1573,everything bagel doughnuts
1574,strawberry pretzel gelatin
1574,cape gooseberries
1574,yogurt-covered almonds
1574,white miso paste
1575,frozen pizza
1575,baby kale
1575,salsa
1575,ground beef
1576,lamb chops
1576,baby carrots
1576,bacon-wrapped avocado with egg
1576,espresso drink
1577,cereal-infused milk
1577,bananas
1577,peanut butter
1577,edible cookie dough
1578,sausage links
1578,heirloom tomatoes
1578,grape jelly
1578,pork roll ice cream
1579,salt-baked fish
1579,meyer lemons
1579,sandwich bread
1579,(canned) beef ravioli
1580,rack of lamb
1580,beet carpaccio
1580,sea beans
1580,frozen dinner
1581,sablefish
1581,chioggia beets
1581,smoked baba ghanoush
1581,marshmallow bouquet
1582,elk ribeye
1582,ancho chili liqueur
1582,marrow bones
1582,fava beans
1583,creme brulee ice cream
1583,pineapple
1583,shredded coconut
1583,smoked salmon candy
1584,blood clams
1584,baby corn on the cob
1584,avocado cocktail
1584,smoked alligator sausage
1585,razor clams
1585,watermelon gazpacho
1585,freeze-dried potatoes
1585,lobster
1586,chocolate seashells
1586,blackberries
1586,kelp pickles
1586,pearl sugar
1587,poke pizza
1587,tomatillos
1587,cuttlefish
1587,roasted red peppers
1588,doubles
1588,purple spinach
1588,pork melts
1588,sweet & sour gummies
1589,black pepper syrup
1589,strawberries
1589,cottage cheese
1589,honey butter potato chips
1590,flame beets
1590,oysters
1590,grilled apple crisp
1590,yak ribeye
1591,country-style ribs
1591,okra
1591,frozen pizza
1591,worcestershire sauce
1592,giant s'more
1592,double-smoked bacon
1592,grapes
1592,bbq cocktail
1593,chanterelle mushrooms
1593,cascara soda
1593,red pistachio nuts
1593,beef cake
1594,fluke
1594,chicken parmesan tacos
1594,escarole
1594,flying saucer candies
1595,marshmallow cereal treats
1595,dragon fruit
1595,yucca chips
1595,yuzu mayonnaise
1596,cheeseburger tower
1596,bananas
1596,peanut butter & jelly in a jar
1596,ground emu
1597,crab legs
1597,brussels sprouts
1597,chuck roast
1597,yellow snack cakes
1598,pineapple
1598,cherry ketchup
1598,edible brownie batter
1598,pretzel buns
1599,cold hot dog pie
1599,daikon radish
1599,coriander chutney
1599,mini bread loaves
1600,denver steaks
1600,potato mille-feuille
1600,kale sprouts
1600,spray cheese
1601,preserved rice juice
1601,red anjou pears
1601,cookie butter
1601,honey cake
1602,pork chops
1602,apple sauce
1602,frozen mixed vegetables
1602,cheese ball
1603,deflated cheese souffle
1603,ground round
1603,rutabaga
1603,bacon-wrapped water chestnuts
1604,burnt toast
1604,marshmallow spread
1604,cocktail nuts
1604,melon salad
1605,edible tiki necklace
1605,hawaiian sweet crab
1605,hearts of palm
1605,pineapple teriyaki chicken
1606,tarantula
1606,hawaiian bigeye ahi belly
1606,bok choy
1606,canned spiced ham
1607,popcorn
1607,mai tai
1607,rambutan
1607,burnt beans
1608,cheese fry tower
1608,swiss chard
1608,sliced rib-eye steak
1608,corn & cheese ice cream
1609,lobster
1609,fondue
1609,roasted spaghetti squash
1609,deep-fried grilled cheese
1610,rainbow mozzarella sticks
1610,spray cheese
1610,honeycrisp apples
1610,biscotti
1611,bonbon book
1611,japanese pink strawberries
1611,poblano chile liqueur
1611,stone-ground mexican chocolate
1612,giant hot chocolate
1612,banana vinegar
1612,sea grapes
1612,blue cheese
1613,chocolate high heel
1613,canned ham
1613,dulce leaves
1613,passion fruit
1614,doughnut tower
1614,cipollini onions
1614,rhubarb
1614,chocolate ghee
1615,lobster
1615,pink variegated lemons
1615,glazed doughnuts
1615,roasted marrow bones
1616,doughnut cheesecake
1616,grasshoppers
1616,plums
1616,toe jam jelly
1617,naked cake
1617,squid ink
1617,raspberries
1617,honeycomb tripe
1618,drip cake
1618,figs
1618,tomato soup
1618,swiss chard
1619,mirror glazed cake
1619,crunchy cheese curls
1619,blueberries
1619,duck fat
1620,oversized milkshake
1620,salt & pepper
1620,sea buckthorn berries
1620,haggis
1621,classic ice cream sandwiches
1621,mayonnaise
1621,pomegranates
1621,cerignola olives
1622,deluxe banana split
1622,black garlic
1622,port wine
1622,emu egg
1623,whipped cream
1623,frozen stuffed shells
1623,buddha's hand
1623,hibiscus flowers in syrup
1624,giant frozen margarita
1624,corn nuts
1624,marshmallow snowballs
1624,beets
1625,lemon verbena
1625,elderberries
1625,pate a choux dough
1625,candelabra'
1626,venison tri-tip
1626,lacy cauliflower
1626,sweet potato
1626,bird's nests
1627,oyster mushrooms
1627,blueberry vodka
1627,bison tenderloin
1627,stinging nettles
1628,beer flour
1628,jalapeno peppers
1628,camel milk
1628,crunchy fruit candy
1629,blood sausage
1629,beets
1629,split pea soup
1629,maggot' cupcakes
1630,calf liver
1630,fava beans
1630,chianti
1630,severed fingers'
1631,witches' brew
1631,chocolate skull
1631,anjou pears
1631,eyeball' dip
1632,buffalo cauliflower
1632,portobello mushrooms
1632,basil
1632,meatless burger patties
1633,spinach lasagna
1633,eggplant
1633,kale chips
1633,beet liqueur
1634,rhubarb
1634,yogurt
1634,dates
1634,tomato macarons
1635,turkey fries
1635,turnips
1635,duck fat
1635,peanut butter cookie turkeys
1636,spicy cheese curl crusted turkey
1636,kabocha squash
1636,purple sweet potato pie
1636,liverwurst
1637,gummy turkey leg
1637,dried persimmon
1637,pumpkin muffin mix
1637,cranberry chutney
1638,spiral honey ham
1638,buttermilk biscuit dough
1638,mixed beets
1638,pumpkin spice creamer
1639,turkey cutlets
1639,sweet potato leaves
1639,candy corn mix
1639,bluefoot mushrooms
1640,caramel apples
1640,turkey gravy mix
1640,pomegranate seeds
1640,pumpkin martini
1641,dino beef ribs
1641,cherry coconut meat bars
1641,iceberg wedge
1641,morel mushrooms
1642,porterhouse steaks
1642,salisbury steak frozen dinner
1642,beefsteak tomatoes
1642,green chickpeas
1643,chocolate meat cookies
1643,bresaola
1643,polenta
1643,muscat grapes
1644,hanukkah pasta
1644,lamb shanks
1644,silver platter of sweets
1644,figs
1645,pork crown roast
1645,swiss chard
1645,chestnuts
1645,buche de noel
1646,gingerbread mansion
1646,cherries
1646,colombian hot chocolate
1646,olive christmas tree
1647,gingerbread wreath
1647,nutmeg with mace
1647,advocaat
1647,pomegranate
1648,marshmallow treat snowman
1648,hanukkah gelt
1648,red anjou pears
1648,cloves
1649,snow globe cake
1649,cinnamon tree leaves
1649,blood oranges
1649,clam-flavored candy canes
1650,waffle caviar bites
1650,shrimp cocktail
1650,baby spinach
1650,mignonette sauce
1651,a5 wagyu beef
1651,stone crab claws
1651,asparagus with hollandaise sauce
1651,truffle pasta
1652,long stem strawberries
1652,champagne jelly flutes
1652,bundt cake
1652,24 karat gold candy bar
1653,fish sticks
1653,barbecue sauce
1653,(canned) mandarin oranges
1653,edamame
1654,imperfect okra
1654,brown lentils
1654,canned tomatoes
1654,chicken feet
1655,vanilla cake mix
1655,black beans
1655,plantains
1655,$2.00 cabernet sauvignon
1656,vegan pork
1656,pecan kringle
1656,mixed beet blush
1656,moringa powder
1657,lamb shoulder
1657,spaghetti sushi
1657,burrata
1657,baby artichokes
1658,frog eye salad
1658,papaya
1658,negroni
1658,dried mulberries
1659,tuna loin
1659,asparagus
1659,red quinoa
1659,pickle pizza
1660,duck breast
1660,snow peas
1660,sweet pepper relish
1660,egg flavored potato chips
1661,rose latte
1661,asian pears
1661,uzbek naan
1661,peanut brittle
1662,cod fillets
1662,spinach
1662,oyster mushroom chips
1662,almond coconut bites
1663,grass-fed beef tenderloin
1663,parsnips
1663,green pea guacamole
1663,sprouted watermelon seeds
1664,low-cal brownie batter
1664,ginger
1664,cantaloupe cake
1664,dill pickle almonds
1665,chicken-stuffed watermelon
1665,mushroom ketchup
1665,egg roll wrappers
1665,bok choy
1666,lamb neck
1666,natto
1666,white nectarines
1666,street corn nachos
1667,longan fruit
1667,matcha cream puffs
1667,chocolate coconut almonds
1667,chow mein noodles
1668,cotenne
1668,red frilly mustard greens
1668,cookie butter
1668,zito lungo
1669,tilefish
1669,pickled sausage
1669,corn on the cob
1669,freeze-dried ice cream
1670,caesar salad cake
1670,strawberry gochujang
1670,quince
1670,instant coffee powder
1671,chicken hearts
1671,spaghetti ring ice pops
1671,black summer truffles
1671,avocado fries
1672,fried chicken bao
1672,turkey breast
1672,horseradish leaves
1672,instant lemon pudding mix
1673,babka cheesecake
1673,pickled cherry blossoms
1673,canary melon
1673,bacon brittle
1674,geoduck
1674,cucumber kimchi
1674,spring onion
1674,biscuits & sausage gravy
1675,squab
1675,chocolate fish
1675,poblano peppers
1675,canned jackfruit
1676,dessert pizza
1676,sun-dried bell peppers
1676,huckleberries
1676,purple sweet potatoes
1677,mixed oca
1677,seaweed salad
1677,paw paw brandy
1677,cod milt
1678,octopus corn dogs
1678,pink variegated lemons
1678,tomahawk steaks
1678,potluck potato casserole
1679,yogurt soda
1679,carved melons
1679,serrano ham
1679,ice cream tacos
1680,milk & chocolate chip cookies
1680,chocolate-covered shrimp chips
1680,fermented honey
1680,tamarillos
1681,kumquats
1681,miso
1681,chocolate ganache tart
1681,spicy chocolate chicken wings
1682,white chocolate banana pudding
1682,freeze dried raspberries
1682,sweet beef jerky
1682,ruby chocolate candy bars
1683,iberico secreto
1683,iberico lagrimas
1683,half sour pickles
1683,pork blood ice cream
1684,berkshire pork rib chops
1684,berkshire pork bistro ham
1684,green plantains
1684,pig ear bloody mary
1685,pig snouts
1685,boar lonza
1685,red apricots
1685,melon cream soda
1686,fish heads
1686,pea shoots
1686,white asparagus
1686,chicken pot pie
1687,baked cacio e pepe
1687,rock shrimp
1687,mustard greens
1687,butter-flavored soda
1688,peaches
1688,rosemary
1688,pretzel shortbread
1688,chicken & waffles taffy
1689,rabbit terrine
1689,guanciale
1689,spring garlic
1689,burger meal mix
1690,beer ramen
1690,sablefish
1690,corn on the cob
1690,lemon cake mix
1691,feta ice cream
1691,pears
1691,blueberry ketchup
1691,chocolate-covered espresso beans
1692,hash brown patties
1692,manila clams
1692,escarole
1692,blooming quesadilla
1693,dried cuttlefish
1693,sweetbreads
1693,kohlrabi
1693,beet hummus
1694,boozy cranberry gelatin
1694,cherry scones
1694,nectarines
1694,seaweed coated peanuts
1695,sea beans
1695,dehydrated carrot sticks
1695,egg coffee
1695,beef heart
1696,lo mein cupcakes
1696,monkfish tails
1696,squash blossoms
1696,cowboy candy
1697,guava
1697,kefir
1697,honeycomb
1697,pickled pig lips
1698,cauliflower avocado toast
1698,cauliflower rice
1698,watercress
1698,huitlacoche
1699,kung pao cauliflower
1699,cauliflower gnocchi
1699,blue foot mushrooms
1699,snap peas
1700,cauliflower oatmeal
1700,halo-halo fruit mix
1700,red dragon fruit
1700,cauliflower frozen hot chocolate
1701,gopchang
1701,ghost pepper aioli
1701,nopales
1701,hominy
1702,quail
1702,figs in a blanket
1702,artichokes
1702,anchovies
1703,chicken salt
1703,syrniki
1703,passion fruit
1703,cajeta
